measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,116,Saint Lucia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,8.327778134037834,9.12678364670195,7.531379750343017
1,Deaths,35,Georgia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,54.59624059408755,71.31854482192398,38.96627697922539
1,Deaths,51,Republic of Poland,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,3390.049158867604,3720.5285426026744,3065.893360120114
1,Deaths,191,Republic of Zambia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,0.22512796977361427,1.6252446910691583,0.0217235404635688
1,Deaths,215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,10.695940104027665,15.987833635485067,6.032781441720253
1,Deaths,132,Republic of Panama,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,30.456343971546527,38.738772402085544,22.76722488189166
1,Deaths,132,Republic of Panama,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,25.79720896377152,27.570321291959214,24.130879714638645
1,Deaths,351,Guam,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2017,5.771861530098545,7.9654618806453446,3.912921980246979
1,Deaths,320,Cook Islands,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,5.0721283277665185e-05,0.00010240534787925918,5.903678317342309e-06
1,Deaths,51,Republic of Poland,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,4434.6940155494585,4523.169924852003,4337.806101946764
1,Deaths,149,Palestine,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,11.752698979177305,17.492541553645506,7.429945956176102
1,Deaths,149,Palestine,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,12.817769634030881,19.024100749219233,7.967644422210354
1,Deaths,181,Republic of Madagascar,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,0.32660289273452586,2.268632451975253,0.053320972017876514
1,Deaths,320,Cook Islands,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,0.5282653090231905,0.7445907340107318,0.35740327297438024
1,Deaths,68,Republic of Korea,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,1886.9998305724296,2653.80778165721,1296.8161320589725
1,Deaths,29,Kingdom of Tonga,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2018,0.028686887111700702,0.05700882704468494,0.004467898635461995
1,Deaths,165,Islamic Republic of Pakistan,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,2474.4421413908044,3601.0026918572457,1508.6833784276917
1,Deaths,215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,0.486625786024827,0.8490998812702167,0.2845225960385044
1,Deaths,84,Ireland,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,130.78001476737006,156.58791816592316,104.77241196806378
1,Deaths,67,Japan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,530.5285679667093,546.7541577793241,511.47133616491755
1,Deaths,68,Republic of Korea,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,957.2240123021584,1068.247511079793,802.6635680382652
1,Deaths,93,Kingdom of Sweden,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2016,480.15499988535,527.1571530454007,434.1105895883561
1,Deaths,133,Bolivarian Republic of Venezuela,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,139.94185968435792,173.65735990332357,104.95043159823346
1,Deaths,182,Republic of Malawi,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,68.54011090150344,100.36047059805448,44.94890693263848
1,Deaths,109,Republic of Cuba,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2016,609.5278796534642,636.3546362950004,580.6304421139916
1,Deaths,181,Republic of Madagascar,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,617.4625733168248,1021.426441024685,348.41143469229354
1,Deaths,215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,1.4448941109996338,2.1018365359043125,0.9346935642614819
1,Deaths,116,Saint Lucia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,9.682810524251192,10.861507512304813,8.678643377067546
1,Deaths,76,Kingdom of Belgium,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2016,483.7307253755265,505.2017177227579,458.68912872097786
1,Deaths,35,Georgia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,51.812198307059816,56.93892056563403,47.423675398553456
1,Deaths,20,Socialist Republic of Viet Nam,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,2860.0441554958106,4203.194700429597,1890.1992931178168
1,Deaths,191,Republic of Zambia,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2016,571.4412089557679,860.7360049568848,350.9276892507451
1,Deaths,34,Republic of Azerbaijan,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,30.93091346149828,96.39680620666527,3.907791040496586
1,Deaths,99,Eastern Republic of Uruguay,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,51.045556697150765,55.37969832221304,46.369255588292226
1,Deaths,149,Palestine,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,0.19690045592338185,0.23623122984071188,0.10958131471926497
1,Deaths,19,Democratic Republic of Timor-Leste,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,4.986836799581233,7.939463047211221,3.2368371874973425
1,Deaths,133,Bolivarian Republic of Venezuela,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,1398.2958034580238,1690.3412799180776,1112.2385657465068
1,Deaths,43,Republic of Albania,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,29.71895007634138,54.85284011425999,7.996121863359636
1,Deaths,349,Greenland,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,1.800381181569591,2.587915338517357,1.1490018175347183
1,Deaths,84,Ireland,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,80.91336575558978,104.01884433261941,60.555040309551714
1,Deaths,84,Ireland,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,79.42643793708008,84.4886819613242,75.31614005232868
1,Deaths,51,Republic of Poland,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,2102.2266893816413,2192.9151972082027,2013.2297608087238
1,Deaths,133,Bolivarian Republic of Venezuela,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,90.78472640292324,100.12700922481665,82.19025479842253
1,Deaths,349,Greenland,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,1.517165425800849,2.0089279881646718,1.1140935439932595
1,Deaths,215,Democratic Republic of Sao Tome and Principe,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,0.052624317025995564,0.13051302006169183,0.007538014022572279
1,Deaths,68,Republic of Korea,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,9.518768068107397,23.23231603413394,1.043764252186792
1,Deaths,165,Islamic Republic of Pakistan,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,633.4508298806513,879.099621932309,460.57903916177503
1,Deaths,165,Islamic Republic of Pakistan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,781.542802976704,1094.2187051154654,43.5599163529245
1,Deaths,60,Republic of Lithuania,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,201.1363438637806,223.49299176889184,182.25487183544573
1,Deaths,60,Republic of Lithuania,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2016,307.40380309255073,325.1450799945149,291.22188328369367
1,Deaths,132,Republic of Panama,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,4.829521308835413,5.493037274027597,4.2860645672735105
1,Deaths,27,Independent State of Samoa,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,0.07877447697298662,0.1458196853543224,0.012383058106427248
1,Deaths,93,Kingdom of Sweden,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,249.18204058575057,286.9299233095296,216.17618111099864
1,Deaths,182,Republic of Malawi,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,0.11689263852028596,0.7000956017098073,0.021092055288111134
1,Deaths,95,United Kingdom of Great Britain and Northern Ireland,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2018,1624.930019876707,1651.926956366506,1591.3045846333796
1,Deaths,182,Republic of Malawi,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,615.6442373466366,884.7524542500864,403.26451221187847
1,Deaths,52,Romania,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,4474.498128194049,5283.890558661924,3644.4057418378966
1,Deaths,30,Republic of Vanuatu,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2018,7.1470152068734345,12.347193803282433,3.933977945408162
1,Deaths,76,Kingdom of Belgium,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,102.82624549358715,111.76795779643727,93.78073251653753
1,Deaths,19,Democratic Republic of Timor-Leste,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,31.562118075176958,58.930687933675095,16.794492096272624
1,Deaths,141,Arab Republic of Egypt,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,0.6497175005836455,1.5490134494273875,0.23141708306404563
1,Deaths,101,Canada,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,1232.8056604234241,1474.1936693189682,988.0359021144616
1,Deaths,36,Republic of Kazakhstan,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,230.81653585277436,305.42691144012855,166.68844863675483
1,Deaths,36,Republic of Kazakhstan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,1146.0266072400727,1242.8819392156415,1061.5638879126452
1,Deaths,35,Georgia,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,686.7897053696181,820.1064184764095,549.5409304556803
1,Deaths,67,Japan,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,490.4548267061506,517.9122608685208,462.38862466511284
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,130.95109227318363,176.6011620769697,92.14028984210148
1,Deaths,11,Republic of Indonesia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2016,264.68494242043954,348.50984389233173,176.35721842621103
1,Deaths,79,Republic of Finland,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2018,232.49022437455704,249.90355772583686,215.54453371912402
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,7.522831566316276,8.991649646881273,6.143046202871621
1,Deaths,149,Palestine,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,0.7767787841651621,1.3275509514515969,0.13946993194735346
1,Deaths,182,Republic of Malawi,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,183.29971520845157,245.16153392666584,126.61664014610486
1,Deaths,142,Islamic Republic of Iran,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,143.66260405404222,179.10136538986873,113.18080527990786
1,Deaths,165,Islamic Republic of Pakistan,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,117.57572107852597,345.9789895846925,24.14233224357621
1,Deaths,208,Republic of Guinea,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,185.86084087436882,283.31896003264006,113.61941102329483
1,Deaths,125,Republic of Colombia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,25.405012750505232,28.097908839653932,22.985462666217913
1,Deaths,19,Democratic Republic of Timor-Leste,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,4.056884745524574,7.40404822486654,2.2675518969770536
1,Deaths,95,United Kingdom of Great Britain and Northern Ireland,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2018,483.6104309723022,497.9265545041189,463.14004257082917
1,Deaths,28,Solomon Islands,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,1.8688987266656705,3.357022283499721,1.0422517123551456
1,Deaths,28,Solomon Islands,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2016,15.03966887393481,23.24086927242524,9.020346046729603
1,Deaths,150,Sultanate of Oman,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,11.187846953207426,17.305282664532378,6.565150835180254
1,Deaths,216,Republic of Senegal,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,95.04296182942014,138.14608365802843,63.8667125046502
1,Deaths,93,Kingdom of Sweden,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2016,346.1643345144885,361.5433922096226,329.644267182115
1,Deaths,35,Georgia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,10.253786742578484,12.085343229920758,8.53957002533433
1,Deaths,152,Kingdom of Saudi Arabia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2017,43.81529903363813,69.15646248688394,27.267866925271917
1,Deaths,60,Republic of Lithuania,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2016,382.2776178238987,448.50047950315735,312.7803776436438
1,Deaths,69,Republic of Singapore,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,20.085462442053867,27.72735508812844,13.732317930271757
1,Deaths,175,Republic of Burundi,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,22.906454077420946,49.49112935162188,11.960865928078004
1,Deaths,86,Republic of Italy,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2017,1585.9592310125918,1828.4637146701543,1398.472228672402
1,Deaths,28,Solomon Islands,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2016,6.188749033491102,9.647482204729645,3.27819575592242
1,Deaths,126,Republic of Costa Rica,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2016,275.61519127864386,335.06926127418086,220.06260733280777
1,Deaths,69,Republic of Singapore,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,3.3561415609847516,3.5710221225019776,3.15206780545165
1,Deaths,36,Republic of Kazakhstan,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,2924.3296128697334,3581.9275724448707,2337.5907271854553
1,Deaths,20,Socialist Republic of Viet Nam,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,5422.52123185083,7462.566019306589,3721.9457218295543
1,Deaths,216,Republic of Senegal,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,315.6836635816903,475.53737397672734,190.85635852020113
1,Deaths,69,Republic of Singapore,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,33.59976075553129,50.66104994782456,21.616773717794295
1,Deaths,143,Republic of Iraq,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,78.55685370368585,122.03510457746897,47.433224425437686
1,Deaths,36,Republic of Kazakhstan,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,217.23154451978306,369.62999913247467,112.2703028135212
1,Deaths,200,Republic of Benin,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,103.85628650319151,156.43718823020626,65.88566566342732
1,Deaths,200,Republic of Benin,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,83.45199732715032,115.1940897257051,55.263591039788054
1,Deaths,152,Kingdom of Saudi Arabia,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2017,4.09016687715751,5.336743880078851,3.155568039405709
1,Deaths,61,Republic of Moldova,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2016,1350.3842766594855,1599.2780450044356,1070.8613842141249
1,Deaths,112,Grenada,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2018,6.967673382272141,8.349050526347147,5.549422920122225
1,Deaths,150,Sultanate of Oman,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,6.503522271609331,9.018739416331107,4.021944786410427
1,Deaths,53,Republic of Serbia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2017,466.90462307788505,718.2380460224755,121.29461939786131
1,Deaths,351,Guam,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,1.3533956769655284,1.9821417602124234,0.9085976565776989
1,Deaths,435,Republic of South Sudan,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,34.57652466504951,57.61471944420831,19.6162044377267
1,Deaths,52,Romania,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,417.91817165937044,511.3400985961615,322.94186627758137
1,Deaths,61,Republic of Moldova,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,60.59722258876185,75.23415760420416,47.15249548187397
1,Deaths,435,Republic of South Sudan,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,304.4526305427235,495.20588730793395,175.14414615474675
1,Deaths,37,Kyrgyz Republic,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2017,732.4212580593371,888.5578527794169,567.1475306843047
1,Deaths,152,Kingdom of Saudi Arabia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2017,12.557600696917667,22.76475338099049,2.3299331451936474
1,Deaths,216,Republic of Senegal,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,113.38614928361586,166.70108946793673,69.22640845176683
1,Deaths,102,United States of America,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,14328.034025198293,14568.78895123109,14006.901798676297
1,Deaths,110,Commonwealth of Dominica,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,0.9668100329753044,1.2887339373810776,0.6956722371738608
1,Deaths,86,Republic of Italy,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2017,106.76107630070784,115.023811134094,96.64742286838786
1,Deaths,175,Republic of Burundi,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,0.08139248142143703,0.5802192623849305,0.010035539892548023
1,Deaths,78,Kingdom of Denmark,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,119.9392415499157,153.74740363731496,88.17213336624947
1,Deaths,69,Republic of Singapore,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,2.6654750018511604,2.991639964702717,2.3624123281527902
1,Deaths,11,Republic of Indonesia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,119.58982408244461,233.70749186763558,18.917477564471966
1,Deaths,37,Kyrgyz Republic,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,788.4893082868086,963.2607064037785,617.8564440924698
1,Deaths,112,Grenada,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2018,3.084749367427184,3.4415991538835233,2.7507343889920075
1,Deaths,39,Republic of Tajikistan,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2017,46.641327124313264,70.988915786277,27.023963530643936
1,Deaths,53,Republic of Serbia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,253.32742557857924,347.2989915757962,174.97354871472487
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,119.12778132061453,222.35842809305097,23.940930644756367
1,Deaths,201,Burkina Faso,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2017,594.2241233376418,852.6655841934039,369.6646728310503
1,Deaths,45,Republic of Bulgaria,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,217.61985646829078,276.52363730660784,165.67129449958537
1,Deaths,77,Republic of Cyprus,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,20.546464125766914,29.058617807742824,14.246647837240532
1,Deaths,77,Republic of Cyprus,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2016,8.27701676621167,10.29810272625679,5.862552297605031
1,Deaths,151,State of Qatar,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,6.885228580883323,10.754647242147222,4.320478563339184
1,Deaths,29,Kingdom of Tonga,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,2.0943694753241644,3.2385710897986852,1.2599231275152973
1,Deaths,126,Republic of Costa Rica,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2016,50.966780729265906,54.243549302035184,48.00947939404314
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2016,267.0464817142219,342.11441145616703,205.02791926321004
1,Deaths,78,Kingdom of Denmark,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,51.44900808618838,56.27838957354171,46.84223414554355
1,Deaths,54,Slovak Republic,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2015,143.13177553858802,189.0847758988501,105.21914250161957
1,Deaths,135,Federative Republic of Brazil,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2017,11653.423089795624,12673.768915639665,10704.501800404782
1,Deaths,102,United States of America,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2017,20584.775078200364,22830.023390315284,18539.98276730752
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,24.76561023008604,39.19802334520332,12.682850230330143
1,Deaths,183,Republic of Mauritius,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,52.50823433638852,68.35805442479194,37.94414145105756
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,2.9872247872679467,4.8022069443742055,1.6320378257809962
1,Deaths,94,Swiss Confederation,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2016,272.0835654354742,345.0867343565332,206.23094948611444
1,Deaths,435,Republic of South Sudan,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,95.43146071387112,151.01348387044519,62.380561661305904
1,Deaths,102,United States of America,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,5487.082689076211,5685.554427394289,5246.63966520996
1,Deaths,351,Guam,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,0.7213618192530508,0.922833525020086,0.5808640046691207
1,Deaths,54,Slovak Republic,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2017,188.2119867640459,232.20835557870976,124.59118930428303
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2017,89.23122317204461,141.02666525235517,51.050353194413454
1,Deaths,102,United States of America,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2017,5513.083093031373,5725.918397045225,5271.745530769399
1,Deaths,68,Republic of Korea,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2015,3619.715214849233,4566.468604423409,2859.6937125859563
1,Deaths,129,Republic of Honduras,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2018,45.15925187034121,73.85020033598992,27.949027621710307
1,Deaths,135,Federative Republic of Brazil,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2017,7764.819348186553,7947.652626437766,7576.497135798726
1,Deaths,45,Republic of Bulgaria,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,44.625317049951896,51.20590948185634,38.66828565087384
1,Deaths,109,Republic of Cuba,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2016,544.0485915428773,572.3727303380194,512.1400176131643
1,Deaths,19,Democratic Republic of Timor-Leste,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,0.4630440398147232,1.1304512097040427,0.0772173220972881
1,Deaths,133,Bolivarian Republic of Venezuela,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2015,128.35669064729998,135.6176711260534,121.86169215445612
1,Deaths,15,Republic of the Union of Myanmar,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2018,248.66558094306717,539.7544153273957,124.7560546393284
1,Deaths,22,Republic of Fiji,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2017,10.403130334018911,15.206577269331278,6.444550544261716
1,Deaths,53,Republic of Serbia,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,469.47688377170357,712.7560969563197,126.98801328152038
1,Deaths,79,Republic of Finland,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2018,484.1978059835336,576.2619791468558,396.4258264437209
1,Deaths,176,Union of the Comoros,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2016,8.64903499454358,13.024167937306196,5.903626210976615
1,Deaths,39,Republic of Tajikistan,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2017,0.045276768320464275,0.10904966596341914,0.00447688704605747
1,Deaths,218,Togolese Republic,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2017,43.74110316574815,72.85737230943832,26.218773997695187
1,Deaths,351,Guam,3,Both,22,All ages,938,Alcoholic cardiomyopathy,1,Number,2015,0.18615015418383973,0.399825271945956,0.04378664498796535
1,Deaths,77,Republic of Cyprus,3,Both,22,All ages,524,Cirrhosis due to alcohol,1,Number,2016,45.87837935703853,55.33364977825912,36.32157782312586
1,Deaths,118,Republic of Suriname,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2017,4.650641816973833,6.302134916248042,3.400299221226806
1,Deaths,118,Republic of Suriname,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2017,15.041069764454637,18.499206345928652,9.802098293667397
